ITEM,TITLE,seriesid,DATA_TYPE,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
SEFK04,Other fresh fruits,CUSR0000SEFK04,UNADJUSTED INDEX,2016,131.697,134.942,124.367,123.14,122.313,109.987,107.286,108.97,113.219,120.333,125.391,123.948
SEFK04,Other fresh fruits,CUSR0000SEFK04,UNADJUSTED INDEX,2017,122.115,120.579,123.408,126.345,124.452,113.235,111.437,110.131,116.877,120.592,123.751,125.821
SEFK04,Other fresh fruits,CUSR0000SEFK04,UNADJUSTED INDEX,2018,129.88,125.443,119.47,122.817,121.208,116.393,114.735,110.003,115.196,117.226,117.5,119.757
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONALLY ADJUSTED INDEX,2014,310.011,313.017,310.184,312.94,316.72,320.986,318.997,315.17,312.753,316.502,321.091,327.671
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONALLY ADJUSTED INDEX,2015,323.04,320.217,320.164,318.943,319.909,318.118,315.209,318.869,322.476,323.969,327.205,328.609
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONALLY ADJUSTED INDEX,2016,335.512,336.76,328.682,323.688,320.002,318.963,318.302,317.983,315.735,315.053,314.109,311.834
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONALLY ADJUSTED INDEX,2017,303.846,312.325,315.658,329.705,329.417,324.108,323.264,324.329,323.003,324.672,321.764,322.322
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONALLY ADJUSTED INDEX,2018,319.482,318.909,319.444,321.459,322.89,321.651,326.172,327.154,325.788,327.301,329.974,336.721
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONAL FACTOR,2014,103.332,101.56,100.357,99.313,98.733,99.154,98.934,98.568,99.4,99.914,100.034,100.724
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONAL FACTOR,2015,103.413,101.596,100.242,99.245,98.728,99.103,99.008,98.679,99.307,99.85,99.97,100.855
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONAL FACTOR,2016,103.499,101.682,100.156,99.149,98.693,99.086,99.065,98.737,99.192,99.86,99.964,100.947
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONAL FACTOR,2017,103.562,101.703,100.054,99.089,98.741,99.071,99.076,98.799,99.084,99.813,99.954,101.085
SEFL,Fresh vegetables,CUSR0000SEFL,SEASONAL FACTOR,2018,103.65,101.663,99.971,99.064,98.816,99.011,99.055,98.898,99.011,99.749,99.911,101.244
SEFL,Fresh vegetables,CUSR0000SEFL,UNADJUSTED INDEX,2014,320.341,317.901,311.292,310.791,312.707,318.271,315.597,310.658,310.876,316.229,321.2,330.043
SEFL,Fresh vegetables,CUSR0000SEFL,UNADJUSTED INDEX,2015,334.067,325.328,320.939,316.535,315.84,315.266,312.082,314.657,320.24,323.484,327.106,331.419
SEFL,Fresh vegetables,CUSR0000SEFL,UNADJUSTED INDEX,2016,347.25,342.424,329.196,320.934,315.818,316.048,315.325,313.966,313.185,314.612,313.995,314.786
SEFL,Fresh vegetables,CUSR0000SEFL,UNADJUSTED INDEX,2017,314.669,317.645,315.829,326.701,325.269,321.096,320.276,320.435,320.044,324.064,321.617,325.818
SEFL,Fresh vegetables,CUSR0000SEFL,UNADJUSTED INDEX,2018,331.144,324.211,319.35,318.451,319.066,318.47,323.091,323.548,322.566,326.479,329.68,340.909
SEFL01,Potatoes,CUSR0000SEFL01,SEASONALLY ADJUSTED INDEX,2014,334.299,335.389,331.885,332.903,330.49,334.208,331.235,327.876,324.716,326.65,325.043,326.383
SEFL01,Potatoes,CUSR0000SEFL01,SEASONALLY ADJUSTED INDEX,2015,330.811,325.826,327.374,326.185,331,324.274,325.756,325.534,327.254,328.816,325.088,324.947
SEFL01,Potatoes,CUSR0000SEFL01,SEASONALLY ADJUSTED INDEX,2016,328.619,330.883,333.839,332.515,332.787,332.955,328.755,332.356,334.895,329.785,338.543,340.755
SEFL01,Potatoes,CUSR0000SEFL01,SEASONALLY ADJUSTED INDEX,2017,335.588,338.027,337.638,338.18,339.349,338.294,339.145,338.521,339.069,340.678,339.665,341.455
SEFL01,Potatoes,CUSR0000SEFL01,SEASONALLY ADJUSTED INDEX,2018,338.703,339.418,337.563,339.008,339.336,342.731,343.605,343.087,341.02,343.649,344.972,346.722
SEFL01,Potatoes,CUSR0000SEFL01,SEASONAL FACTOR,2014,99.144,99.146,98.378,98.575,100.652,101.409,104.058,104.904,103.284,100.883,95.167,94.225
SEFL01,Potatoes,CUSR0000SEFL01,SEASONAL FACTOR,2015,99.241,99.523,98.316,98.519,100.721,101.537,104.005,104.467,102.801,101.122,95.177,94.53
SEFL01,Potatoes,CUSR0000SEFL01,SEASONAL FACTOR,2016,99.275,99.751,98.308,98.429,100.87,101.497,103.885,104.228,102.515,101.285,95.218,94.791
SEFL01,Potatoes,CUSR0000SEFL01,SEASONAL FACTOR,2017,99.161,99.898,98.357,98.429,100.938,101.582,103.722,104.025,102.232,101.277,95.378,95.134
SEFL01,Potatoes,CUSR0000SEFL01,SEASONAL FACTOR,2018,99.101,99.985,98.323,98.383,100.913,101.561,103.683,103.977,102.117,101.257,95.476,95.362
SEFL01,Potatoes,CUSR0000SEFL01,UNADJUSTED INDEX,2014,331.437,332.525,326.502,328.159,332.644,338.917,344.677,343.956,335.381,329.535,309.333,307.533
SEFL01,Potatoes,CUSR0000SEFL01,UNADJUSTED INDEX,2015,328.301,324.271,321.86,321.353,333.387,329.257,338.801,340.077,336.421,332.506,309.41,307.171
SEFL01,Potatoes,CUSR0000SEFL01,UNADJUSTED INDEX,2016,326.236,330.06,328.19,327.293,335.682,337.94,341.527,346.41,343.317,334.021,322.355,323.004
SEFL01,Potatoes,CUSR0000SEFL01,UNADJUSTED INDEX,2017,332.772,337.684,332.092,332.868,342.532,343.647,351.767,352.146,346.636,345.027,323.967,324.84
SEFL01,Potatoes,CUSR0000SEFL01,UNADJUSTED INDEX,2018,335.657,339.368,331.902,333.525,342.435,348.08,356.259,356.733,348.24,347.968,329.364,330.64
SEFL02,Lettuce,CUSR0000SEFL02,SEASONALLY ADJUSTED INDEX,2014,283.525,280.989,285.995,289.686,289.284,310.016,307.746,304.688,303.444,304.962,316.292,304.079
SEFL02,Lettuce,CUSR0000SEFL02,SEASONALLY ADJUSTED INDEX,2015,318.904,324.47,310.779,303.349,304.217,308.159,301.839,299.354,313.902,316.971,322.735,329.789
SEFL02,Lettuce,CUSR0000SEFL02,SEASONALLY ADJUSTED INDEX,2016,316.6,311.512,299.5,295.085,302.836,301.284,292.679,291.701,287.191,279.455,274.071,274.217
SEFL02,Lettuce,CUSR0000SEFL02,SEASONALLY ADJUSTED INDEX,2017,264.143,282.067,292.1,336.477,323.372,302.324,288.818,296.893,295.194,301.364,291.554,284.537
SEFL02,Lettuce,CUSR0000SEFL02,SEASONALLY ADJUSTED INDEX,2018,275.804,278.215,284.929,288.621,285.962,280.196,293.164,298.478,295.804,299.939,292.284,326.922
SEFL02,Lettuce,CUSR0000SEFL02,SEASONAL FACTOR,2014,104.129,102.392,100.351,97.512,99.466,98.109,96.824,97.301,98.072,99.493,102.962,103.409
SEFL02,Lettuce,CUSR0000SEFL02,SEASONAL FACTOR,2015,103.851,102.172,100.19,97.942,99.847,98.11,96.965,97.425,97.915,99.401,102.671,103.528
SEFL02,Lettuce,CUSR0000SEFL02,SEASONAL FACTOR,2016,103.675,101.989,99.928,98.197,100.152,98.273,97.21,97.496,97.755,99.326,102.619,103.459
SEFL02,Lettuce,CUSR0000SEFL02,SEASONAL FACTOR,2017,103.384,101.798,99.698,98.45,100.508,98.498,97.395,97.505,97.602,99.286,102.481,103.435
SEFL02,Lettuce,CUSR0000SEFL02,SEASONAL FACTOR,2018,103.084,101.666,99.514,98.705,100.953,98.61,97.481,97.506,97.51,99.281,102.174,103.561
SEFL02,Lettuce,CUSR0000SEFL02,UNADJUSTED INDEX,2014,295.231,287.712,287,282.478,287.74,304.153,297.972,296.463,297.595,303.415,325.66,314.445
SEFL02,Lettuce,CUSR0000SEFL02,UNADJUSTED INDEX,2015,331.185,331.517,311.368,297.107,303.752,302.335,292.679,291.645,307.358,315.072,331.356,341.425
SEFL02,Lettuce,CUSR0000SEFL02,UNADJUSTED INDEX,2016,328.236,317.709,299.284,289.766,303.296,296.081,284.513,284.397,280.744,277.571,281.249,283.702
SEFL02,Lettuce,CUSR0000SEFL02,UNADJUSTED INDEX,2017,273.082,287.138,291.218,331.262,325.013,297.782,281.293,289.485,288.115,299.211,298.787,294.311
SEFL02,Lettuce,CUSR0000SEFL02,UNADJUSTED INDEX,2018,284.309,282.851,283.545,284.883,288.686,276.3,285.78,291.034,288.439,297.784,298.639,338.563
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONALLY ADJUSTED INDEX,2014,314.556,315.682,314.364,316.159,320.745,322.326,319.402,315.894,317.645,320.094,317.852,324.952
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONALLY ADJUSTED INDEX,2015,320.863,318.874,323.348,320.39,319.7,321.729,315.745,324.28,327.714,326.986,330.889,333.326
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONALLY ADJUSTED INDEX,2016,338.209,342.236,335.445,328.652,321.15,323.196,324.84,322.434,318.939,316.015,317.715,317.982
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONALLY ADJUSTED INDEX,2017,313.534,317.635,320.176,330.074,329.632,326.867,328.137,329.41,328.684,329.463,327.225,325.535
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONALLY ADJUSTED INDEX,2018,323.901,324.036,323.224,325.095,326.836,325.333,329.234,332.346,332.402,334.242,337.291,338.333
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONAL FACTOR,2014,102.77,101.675,100.199,100.078,99.623,99.786,99.199,98.025,98.608,99.683,99.78,100.7
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONAL FACTOR,2015,102.687,101.604,100.215,100.043,99.642,99.699,99.209,98.129,98.628,99.706,99.821,100.738
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONAL FACTOR,2016,102.618,101.486,100.265,100.007,99.693,99.619,99.208,98.238,98.598,99.774,99.862,100.753
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONAL FACTOR,2017,102.526,101.391,100.316,99.943,99.781,99.541,99.215,98.309,98.596,99.767,99.889,100.835
SEFL04,Other fresh vegetables,CUSR0000SEFL04,SEASONAL FACTOR,2018,102.467,101.312,100.373,99.872,99.844,99.421,99.231,98.391,98.632,99.702,99.924,100.918
SEFL04,Other fresh vegetables,CUSR0000SEFL04,UNADJUSTED INDEX,2014,323.271,320.968,314.991,316.404,319.536,321.637,316.845,309.654,313.223,319.08,317.153,327.225
SEFL04,Other fresh vegetables,CUSR0000SEFL04,UNADJUSTED INDEX,2015,329.486,323.989,324.043,320.527,318.554,320.761,313.248,318.212,323.218,326.023,330.298,335.785
SEFL04,Other fresh vegetables,CUSR0000SEFL04,UNADJUSTED INDEX,2016,347.064,347.32,336.333,328.673,320.165,321.965,322.268,316.752,314.467,315.299,317.277,320.377
SEFL04,Other fresh vegetables,CUSR0000SEFL04,UNADJUSTED INDEX,2017,321.452,322.054,321.189,329.885,328.91,325.367,325.563,323.841,324.07,328.696,326.862,328.254
SEFL04,Other fresh vegetables,CUSR0000SEFL04,UNADJUSTED INDEX,2018,331.893,328.286,324.43,324.68,326.325,323.45,326.704,327,327.855,333.247,337.035,341.438
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONALLY ADJUSTED INDEX,2014,157.299,157.498,159.124,156.94,157.362,157.191,156.96,156.976,156.655,157.664,156.403,157.975
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONALLY ADJUSTED INDEX,2015,157.722,158.556,158.074,158.42,158.927,158.581,159.046,159.271,159.306,157.453,158.427,157.708
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONALLY ADJUSTED INDEX,2016,158.553,158.076,157.985,159.79,157.975,157.936,158.278,157.113,156.356,157.313,158.083,157.915
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONALLY ADJUSTED INDEX,2017,156.278,156.067,157.616,156.275,155.638,155.723,154.82,155.013,154.563,154.612,154.406,153.596
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONALLY ADJUSTED INDEX,2018,154.285,154.397,154.099,155.586,154.262,154.091,153.42,154.896,154.881,154.525,154.091,154.94
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONAL FACTOR,2014,100.226,100.522,99.57,99.49,100.713,100.805,101.05,100.698,100.403,99.908,98.244,98.353
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONAL FACTOR,2015,100.18,100.502,99.486,99.599,100.765,100.83,101.059,100.741,100.462,99.848,98.221,98.316
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONAL FACTOR,2016,100.119,100.45,99.463,99.725,100.778,100.822,101.024,100.807,100.525,99.81,98.201,98.276
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONAL FACTOR,2017,100.083,100.396,99.467,99.851,100.761,100.814,100.988,100.838,100.555,99.773,98.208,98.291
SEFM,Processed fruits and vegetables,CUSR0000SEFM,SEASONAL FACTOR,2018,100.051,100.338,99.489,99.937,100.733,100.82,100.94,100.874,100.579,99.757,98.192,98.29
SEFM,Processed fruits and vegetables,CUSR0000SEFM,UNADJUSTED INDEX,2014,157.654,158.321,158.44,156.14,158.484,158.457,158.608,158.071,157.286,157.519,153.657,155.373
SEFM,Processed fruits and vegetables,CUSR0000SEFM,UNADJUSTED INDEX,2015,158.006,159.351,157.261,157.785,160.143,159.897,160.731,160.451,160.042,157.214,155.609,155.052
SEFM,Processed fruits and vegetables,CUSR0000SEFM,UNADJUSTED INDEX,2016,158.742,158.787,157.136,159.351,159.204,159.234,159.898,158.382,157.176,157.015,155.24,155.193
SEFM,Processed fruits and vegetables,CUSR0000SEFM,UNADJUSTED INDEX,2017,156.407,156.685,156.776,156.042,156.822,156.991,156.349,156.312,155.42,154.261,151.639,150.971
SEFM,Processed fruits and vegetables,CUSR0000SEFM,UNADJUSTED INDEX,2018,154.364,154.918,153.311,155.488,155.393,155.355,154.863,156.249,155.778,154.149,151.306,152.29
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONALLY ADJUSTED INDEX,2014,162.053,161.91,165.048,161.703,163.146,162.466,161.504,162.477,160.268,162.896,160.891,162.087
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONALLY ADJUSTED INDEX,2015,161.821,163.09,162.609,162.992,162.896,163.019,164.203,163.565,163.875,161.028,162.426,161.16
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONALLY ADJUSTED INDEX,2016,163.087,162.192,161.991,163.093,162.273,161.883,162.12,161.138,160.61,162.226,161.504,161.872
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONALLY ADJUSTED INDEX,2017,159.855,159.849,161.198,158.804,158.366,158.234,157.381,157.805,157.515,156.599,157.552,155.18
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONALLY ADJUSTED INDEX,2018,158.941,157.317,157.368,158.574,158.639,158.56,157.691,159.466,160.386,159.414,158.562,159.983
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONAL FACTOR,2014,100.105,100.682,99.732,99.527,100.81,100.847,101.044,100.944,100.404,99.807,97.789,98.275
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONAL FACTOR,2015,100.086,100.64,99.563,99.745,100.934,100.828,100.997,101.05,100.425,99.737,97.688,98.306
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONAL FACTOR,2016,100.054,100.591,99.468,99.939,100.963,100.784,100.939,101.135,100.538,99.643,97.651,98.312
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONAL FACTOR,2017,100.023,100.539,99.406,100.121,100.98,100.734,100.856,101.146,100.617,99.627,97.646,98.351
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,SEASONAL FACTOR,2018,99.997,100.502,99.391,100.196,100.959,100.727,100.784,101.16,100.685,99.574,97.694,98.375
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,UNADJUSTED INDEX,2014,162.223,163.014,164.605,160.938,164.468,163.842,163.19,164.011,160.915,162.581,157.333,159.292
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,UNADJUSTED INDEX,2015,161.96,164.133,161.899,162.576,164.418,164.369,165.84,165.282,164.571,160.605,158.67,158.43
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,UNADJUSTED INDEX,2016,163.174,163.151,161.129,162.993,163.836,163.152,163.642,162.967,161.475,161.647,157.71,159.139
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,UNADJUSTED INDEX,2017,159.891,160.71,160.241,158.996,159.918,159.396,158.727,159.613,158.486,156.015,153.843,152.621
SEFM01,Canned fruits and vegetables,CUSR0000SEFM01,UNADJUSTED INDEX,2018,158.936,158.107,156.41,158.884,160.16,159.713,158.927,161.316,161.484,158.735,154.905,157.383
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONALLY ADJUSTED INDEX,2014,146.637,147.05,146.443,146.571,146.209,146.052,147.965,145.103,147.716,147.031,146.407,148.189
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONALLY ADJUSTED INDEX,2015,147.817,147.712,147.346,146.012,149.253,147.52,147.357,148.458,148.639,147.908,148.327,147.567
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONALLY ADJUSTED INDEX,2016,148.108,147.343,147.981,149.959,148.827,148.735,149.167,148.278,146.632,148.657,150.313,148.425
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONALLY ADJUSTED INDEX,2017,148.365,148.113,148.923,148.65,149.347,150.216,148.851,149.127,147.751,148.959,147.14,148.181
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONALLY ADJUSTED INDEX,2018,146.255,147.693,147.089,146.774,144.938,144.391,144.804,144.833,144.907,144.878,145.826,144.468
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONAL FACTOR,2014,100.031,99.967,99.411,99.815,100.6,100.917,101.094,100.864,100.828,99.593,98.552,98.387
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONAL FACTOR,2015,99.851,99.857,99.454,100.107,100.485,100.914,101.147,100.868,100.749,99.74,98.55,98.373
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONAL FACTOR,2016,99.672,99.76,99.536,100.342,100.406,100.864,101.126,100.874,100.591,99.924,98.639,98.389
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONAL FACTOR,2017,99.484,99.695,99.611,100.557,100.338,100.813,101.087,100.848,100.386,100.069,98.796,98.41
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,SEASONAL FACTOR,2018,99.37,99.664,99.671,100.638,100.308,100.807,101.041,100.835,100.227,100.164,98.892,98.422
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,UNADJUSTED INDEX,2014,146.683,147.002,145.58,146.3,147.087,147.392,149.584,146.356,148.939,146.432,144.286,145.799
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,UNADJUSTED INDEX,2015,147.597,147.501,146.541,146.168,149.977,148.869,149.047,149.747,149.752,147.523,146.176,145.167
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,UNADJUSTED INDEX,2016,147.622,146.99,147.295,150.471,149.431,150.02,150.847,149.574,147.498,148.544,148.267,146.034
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,UNADJUSTED INDEX,2017,147.6,147.662,148.344,149.478,149.852,151.437,150.469,150.392,148.321,149.062,145.368,145.825
SEFM02,Frozen fruits and vegetables,CUSR0000SEFM02,UNADJUSTED INDEX,2018,145.334,147.197,146.604,147.71,145.385,145.556,146.312,146.043,145.235,145.115,144.21,142.188
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONALLY ADJUSTED INDEX,2014,161.388,161.249,162.41,158.565,159.443,159.75,159.048,160.015,159.853,161.267,160.339,161.287
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONALLY ADJUSTED INDEX,2015,162.47,162.675,162.122,162.97,163.666,163.567,164.161,164.089,163.39,163.164,163.875,163.019
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONALLY ADJUSTED INDEX,2016,163.177,163.052,162.408,162.822,160.926,161.283,162.568,159.626,160.042,157.311,160.712,160.268
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONALLY ADJUSTED INDEX,2017,159.836,157.264,161.172,157.294,158.075,156.969,157.516,156.363,157.35,157.054,156.534,155.54
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONALLY ADJUSTED INDEX,2018,154.745,155.519,155.399,157.206,156.575,156.706,155.404,158.098,155.271,154.929,153.129,154.955
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONAL FACTOR,2014,100.519,101.168,99.634,99.764,100.28,100.745,100.507,100.075,100.102,99.795,98.551,98.824
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONAL FACTOR,2015,100.522,101.312,99.447,99.922,100.293,100.761,100.509,99.844,100.102,99.817,98.699,98.81
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONAL FACTOR,2016,100.436,101.373,99.34,100.029,100.334,100.785,100.521,99.683,100.116,99.836,98.827,98.814
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONAL FACTOR,2017,100.273,101.354,99.301,100.163,100.344,100.851,100.502,99.595,100.119,99.853,98.893,98.861
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,SEASONAL FACTOR,2018,100.131,101.291,99.303,100.203,100.388,100.88,100.508,99.573,100.157,99.851,98.894,98.884
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,UNADJUSTED INDEX,2014,162.225,163.133,161.815,158.19,159.89,160.941,159.854,160.135,160.016,160.936,158.015,159.39
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,UNADJUSTED INDEX,2015,163.318,164.81,161.226,162.842,164.146,164.812,164.997,163.832,163.556,162.866,161.742,161.08
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,UNADJUSTED INDEX,2016,163.888,165.291,161.336,162.87,161.463,162.548,163.415,159.12,160.227,157.053,158.827,158.367
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,UNADJUSTED INDEX,2017,160.272,159.394,160.045,157.55,158.619,158.305,158.307,155.73,157.537,156.823,154.801,153.768
SEFM03,Other processed fruits and vegetables including dried,CUSR0000SEFM03,UNADJUSTED INDEX,2018,154.948,157.527,154.315,157.524,157.183,158.084,156.194,157.423,155.514,154.698,151.435,153.226
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONALLY ADJUSTED INDEX,2014,127.784,126.933,126.672,126.529,126.724,126.761,127.064,126.729,126.799,127.346,128.194,127.749
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONALLY ADJUSTED INDEX,2015,127.854,128.093,127.445,128.3,128.226,128.272,128.698,128.893,129.034,129.403,128.912,128.65
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONALLY ADJUSTED INDEX,2016,128.654,129.217,128.919,129.68,128.818,128.217,128.93,128.926,128.118,127.96,128.072,128.062
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONALLY ADJUSTED INDEX,2017,127.865,129.531,129.171,129.184,130.262,129.29,129.175,129.206,129.182,128.764,128.583,127.562
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONALLY ADJUSTED INDEX,2018,128.94,128.893,129.046,128.848,129.141,129.457,129.462,129.693,130.735,131.074,130.821,130.808
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONAL FACTOR,2014,100.677,100.715,100.472,100.189,99.328,99.425,99.258,99.595,99.878,100.462,99.956,100.057
SEFN,Juices and nonalcoholic drinks,CUSR0000SEFN,SEASONAL FACTOR,2015,100.642,100.719,100.471,100.196,99.337,99.416,99.251,99.59,99.914,100.495,99.941,100.027
